Gene stable ID	Gene name
ENSECAG00000039409	
ENSECAG00000026395	U1
ENSECAG00000022375	PSMD2
ENSECAG00000037616	EQUCABV1R911
ENSECAG00000013289	IFNLR1
ENSECAG00000004050	SLC8A1
ENSECAG00000019992	PIP5K1B
ENSECAG00000017665	TP53INP1
ENSECAG00000012056	MLXIP
ENSECAG00000037879	
ENSECAG00000013569	LAMTOR3
ENSECAG00000008200	VIPR1
ENSECAG00000008963	LARS1
ENSECAG00000025888	eca-mir-215
ENSECAG00000028585	
ENSECAG00000025531	eca-mir-194-2
ENSECAG00000018973	ENTHD1
ENSECAG00000040154	ELN
ENSECAG00000027912	
ENSECAG00000025992	SNORD33
ENSECAG00000013249	
ENSECAG00000026215	eca-mir-107b
ENSECAG00000019146	NDUFAF6
ENSECAG00000017209	DAPP1
ENSECAG00000037727	
ENSECAG00000013284	
ENSECAG00000018276	RAB3GAP2
ENSECAG00000010140	MVB12A
ENSECAG00000026615	SNORD33
ENSECAG00000009460	NTRK1
ENSECAG00000016232	IL22RA1
ENSECAG00000027278	SNORD34
ENSECAG00000025343	SNORD35A
ENSECAG00000028139	
ENSECAG00000037829	KRTAP25-1
ENSECAG00000015349	ARMT1
ENSECAG00000016372	
ENSECAG00000000370	RPS11
ENSECAG00000041024	
ENSECAG00000015196	TTC39A
ENSECAG00000020841	MRPS25
ENSECAG00000042618	
ENSECAG00000002951	KRTAP27-1
ENSECAG00000009809	ENDOG
ENSECAG00000030646	
ENSECAG00000035159	
ENSECAG00000012284	TACR3
ENSECAG00000029759	SNORA36B
ENSECAG00000001085	EQUCABV1R910
ENSECAG00000030198	
ENSECAG00000027412	eca-mir-664
ENSECAG00000035015	
ENSECAG00000010287	DPF1
ENSECAG00000035342	
ENSECAG00000003588	NXNL1
ENSECAG00000041501	
ENSECAG00000021387	MYOM3
ENSECAG00000037443	
ENSECAG00000021486	RBSN
ENSECAG00000010177	SPOUT1
ENSECAG00000033145	
ENSECAG00000000162	TRIP12
ENSECAG00000041438	
ENSECAG00000041333	
ENSECAG00000009393	ARHGAP29
ENSECAG00000017423	IL31
ENSECAG00000025385	SNORD35B
ENSECAG00000033354	
ENSECAG00000029553	H2BC11
ENSECAG00000031795	
ENSECAG00000018207	RMND1
ENSECAG00000031973	
ENSECAG00000027133	eca-mir-150
ENSECAG00000013040	MANEA
ENSECAG00000019768	GRAP2
ENSECAG00000041373	H2AC11
ENSECAG00000040160	
ENSECAG00000017974	LRRC43
ENSECAG00000002855	FCGRT
ENSECAG00000016039	SLC27A1
ENSECAG00000016514	PHOX2A
ENSECAG00000019107	
ENSECAG00000006178	TRH
ENSECAG00000043383	
ENSECAG00000040361	H4C9
ENSECAG00000032845	
ENSECAG00000025119	FRYL
ENSECAG00000009129	FAM83F
ENSECAG00000009346	
ENSECAG00000010874	HGS
ENSECAG00000022067	KYAT1
ENSECAG00000021762	ZBTB2
ENSECAG00000014531	ZNF410
ENSECAG00000035791	H2BC12
ENSECAG00000042472	
ENSECAG00000022627	ATP5F1B
ENSECAG00000008514	ATP5MC3
ENSECAG00000019638	TPPP
ENSECAG00000042976	
ENSECAG00000042371	H2AC12
ENSECAG00000041460	
ENSECAG00000040725	
ENSECAG00000003116	PABIR1
ENSECAG00000038711	
ENSECAG00000013095	
ENSECAG00000008046	EIF4G1
ENSECAG00000035079	
ENSECAG00000017064	INPPL1
ENSECAG00000027871	eca-mir-8915
ENSECAG00000038114	
ENSECAG00000020780	PELP1
ENSECAG00000033805	
ENSECAG00000043524	
ENSECAG00000038895	
ENSECAG00000026865	EDA
ENSECAG00000038494	
ENSECAG00000028275	PLEKHF2
ENSECAG00000001418	B3GNT4
ENSECAG00000031198	
ENSECAG00000004060	
ENSECAG00000032586	U6
ENSECAG00000025789	
ENSECAG00000022166	AKAP12
ENSECAG00000043054	
ENSECAG00000038254	
ENSECAG00000013359	LRRC8A
ENSECAG00000032752	SH2D1A
ENSECAG00000033966	
ENSECAG00000040828	
ENSECAG00000029279	
ENSECAG00000025267	SNORD59A
ENSECAG00000010512	RCN3
ENSECAG00000021198	CFAP418
ENSECAG00000006860	F5
ENSECAG00000011290	PPP1R14A
ENSECAG00000033647	
ENSECAG00000029132	C4orf54
ENSECAG00000020255	DIABLO
ENSECAG00000042639	
ENSECAG00000029175	
ENSECAG00000014839	
ENSECAG00000006725	TMCC1
ENSECAG00000017103	BUB1
ENSECAG00000018393	BTBD9
ENSECAG00000010333	PGLS
ENSECAG00000010590	NOSIP
ENSECAG00000039390	
ENSECAG00000021103	CEP72
ENSECAG00000030020	
ENSECAG00000036647	U6
ENSECAG00000040237	
ENSECAG00000019009	PPP2R5C
ENSECAG00000024429	IRF9
ENSECAG00000043816	
ENSECAG00000043117	
ENSECAG00000023109	MTTP
ENSECAG00000043424	
ENSECAG00000034194	
ENSECAG00000013699	LYZL4
ENSECAG00000024459	MARK1
ENSECAG00000013127	PTGES3
ENSECAG00000036607	
ENSECAG00000021593	
ENSECAG00000012848	IPO8
ENSECAG00000036236	
ENSECAG00000004181	OR5AK35
ENSECAG00000032512	
ENSECAG00000040236	
ENSECAG00000011504	PRRG2
ENSECAG00000033521	
ENSECAG00000015161	PHYHD1
ENSECAG00000041431	
ENSECAG00000025116	REC8
ENSECAG00000043061	
ENSECAG00000029469	
ENSECAG00000043225	
ENSECAG00000040432	eca-mir-8937-1
ENSECAG00000015683	OR5AK36
ENSECAG00000025465	eca-mir-676
ENSECAG00000011301	SPINT2
ENSECAG00000023709	SRSF10
ENSECAG00000041905	
ENSECAG00000030481	
ENSECAG00000026875	ARL16
ENSECAG00000014855	NIBAN3
ENSECAG00000029913	
ENSECAG00000009338	PRSS16
ENSECAG00000002944	GRK2
ENSECAG00000027343	
ENSECAG00000021760	DCC
ENSECAG00000042819	
ENSECAG00000036524	
ENSECAG00000012352	TRMT10A
ENSECAG00000002983	KRTAP15-1
ENSECAG00000036831	RNF11
ENSECAG00000042918	
ENSECAG00000036026	
ENSECAG00000013303	
ENSECAG00000026974	CCDC137
ENSECAG00000009759	TNRC6B
ENSECAG00000037093	
ENSECAG00000014562	FUT9
ENSECAG00000023335	SLC9A3
ENSECAG00000041013	
ENSECAG00000015532	C3H4orf17
ENSECAG00000012914	RAB22A
ENSECAG00000025041	C2H1orf185
ENSECAG00000011732	OXLD1
ENSECAG00000010805	PGM5
ENSECAG00000042010	
ENSECAG00000015039	
ENSECAG00000015409	YIF1B
ENSECAG00000021896	FAM161B
ENSECAG00000011977	PDE6G
ENSECAG00000000281	SHCBP1
ENSECAG00000011201	
ENSECAG00000022822	PDK2
ENSECAG00000020729	
ENSECAG00000016146	
ENSECAG00000041143	
ENSECAG00000012525	
ENSECAG00000010918	SELP
ENSECAG00000022535	NUDCD3
ENSECAG00000030330	
ENSECAG00000042080	
ENSECAG00000004608	OR5AK34
ENSECAG00000000608	CAPRIN2
ENSECAG00000019652	GLO1
ENSECAG00000018619	
ENSECAG00000025416	U6
ENSECAG00000030128	
ENSECAG00000014650	INSRR
ENSECAG00000005436	IGLV8-61
ENSECAG00000015242	
ENSECAG00000013212	ENTPD5
ENSECAG00000001166	MTHFD1L
ENSECAG00000009909	IPO4
ENSECAG00000028557	
ENSECAG00000039792	
ENSECAG00000042927	
ENSECAG00000004911	VPS35
ENSECAG00000011682	PPFIA2
ENSECAG00000011990	TSPAN10
ENSECAG00000015109	
ENSECAG00000029349	
ENSECAG00000013379	ABCA4
ENSECAG00000016716	RRAS
ENSECAG00000015698	LRRC55
ENSECAG00000013265	VAPB
ENSECAG00000024464	PLAC8L1
ENSECAG00000000275	AMER2
ENSECAG00000038698	ALOX15
ENSECAG00000031094	
ENSECAG00000041874	
ENSECAG00000009648	CLIP1
ENSECAG00000004658	APLNR
ENSECAG00000029390	
ENSECAG00000010049	TMEM252
ENSECAG00000027854	
ENSECAG00000043550	
ENSECAG00000025540	Y_RNA
ENSECAG00000039599	
ENSECAG00000024629	PNRC2
ENSECAG00000034477	eca-mir-9114
ENSECAG00000027235	
ENSECAG00000008063	SAMD14
ENSECAG00000033127	
ENSECAG00000020411	
ENSECAG00000024467	SH3RF2
ENSECAG00000037327	
ENSECAG00000021993	GCLM
ENSECAG00000038455	
ENSECAG00000040836	
ENSECAG00000006902	GDF6
ENSECAG00000005420	BBOF1
ENSECAG00000003227	
ENSECAG00000000407	MTMR6
ENSECAG00000007182	ORC6
ENSECAG00000030979	
ENSECAG00000037670	
ENSECAG00000042843	
ENSECAG00000032564	
ENSECAG00000009780	UQCRB
ENSECAG00000011107	PPP1R9B
ENSECAG00000027460	
ENSECAG00000029903	
ENSECAG00000014143	CCK
ENSECAG00000016165	
ENSECAG00000024891	GRXCR2
ENSECAG00000009159	PLXND1
ENSECAG00000015526	AWAT2
ENSECAG00000026481	SNORD66
ENSECAG00000020082	KCNN2
ENSECAG00000024804	
ENSECAG00000024897	ANXA10
ENSECAG00000038219	eca-mir-8998
ENSECAG00000043243	KRTAP6-2
ENSECAG00000038259	
ENSECAG00000003007	ZNF391
ENSECAG00000043488	
ENSECAG00000000326	FAM131A
ENSECAG00000022045	DNTTIP2
ENSECAG00000032710	
ENSECAG00000015938	
ENSECAG00000008775	MYLK3
ENSECAG00000014036	
ENSECAG00000043540	KRTAP20-1
ENSECAG00000017909	
ENSECAG00000016906	ZNF184
ENSECAG00000029589	
ENSECAG00000023513	
ENSECAG00000038138	
ENSECAG00000030458	
ENSECAG00000037391	
ENSECAG00000023395	KCNK6
ENSECAG00000040728	
ENSECAG00000027743	
ENSECAG00000032479	
ENSECAG00000032209	
ENSECAG00000030658	
ENSECAG00000027891	APCDD1L
ENSECAG00000009453	ALDH6A1
ENSECAG00000039136	
ENSECAG00000040875	
ENSECAG00000021378	SH2D2A
ENSECAG00000018196	C30H1orf115
ENSECAG00000029586	
ENSECAG00000037055	
ENSECAG00000022015	ALOX12
ENSECAG00000006583	DGAT2L6
ENSECAG00000026832	ACOXL
ENSECAG00000030190	H1-9
ENSECAG00000006134	NUP188
ENSECAG00000039565	
ENSECAG00000039361	
ENSECAG00000029314	
ENSECAG00000039524	
ENSECAG00000021618	DNAH8
ENSECAG00000027904	
ENSECAG00000026041	U6
ENSECAG00000009655	SINHCAF
ENSECAG00000022080	LAMTOR1
ENSECAG00000033452	
ENSECAG00000030864	
ENSECAG00000007956	AWAT1
ENSECAG00000014582	UFL1
ENSECAG00000006203	
ENSECAG00000035204	
ENSECAG00000041063	
ENSECAG00000041984	
ENSECAG00000040149	OR2L30
ENSECAG00000029802	
ENSECAG00000038211	P2RY4
ENSECAG00000037348	
ENSECAG00000012622	NPLOC4
ENSECAG00000016651	NSMCE4A
ENSECAG00000000225	CATSPERG
ENSECAG00000013693	COL1A1
ENSECAG00000018583	
ENSECAG00000031925	RNASEK
ENSECAG00000031423	
ENSECAG00000006719	CLCN2
ENSECAG00000001187	PRCC
ENSECAG00000039033	
ENSECAG00000004817	CDKN2C
ENSECAG00000016640	P2RX3
ENSECAG00000011730	ARR3
ENSECAG00000014432	
ENSECAG00000019800	TSPAN33
ENSECAG00000024895	PRELID2
ENSECAG00000010149	EXOC3
ENSECAG00000034047	
ENSECAG00000031522	
ENSECAG00000012455	
ENSECAG00000012341	
ENSECAG00000023364	
ENSECAG00000036929	
ENSECAG00000011178	HDGF
ENSECAG00000041598	
ENSECAG00000042752	
ENSECAG00000038541	H2BC13
ENSECAG00000008534	LNPK
ENSECAG00000014600	TRAK1
ENSECAG00000016049	TSSK4
ENSECAG00000041001	
ENSECAG00000042991	
ENSECAG00000039027	
ENSECAG00000009653	SSH3
ENSECAG00000015297	
ENSECAG00000043633	H2AC13
ENSECAG00000035809	
ENSECAG00000023982	NPC1L1
ENSECAG00000032970	BCL2L11
ENSECAG00000012497	LIMK1
ENSECAG00000029021	H2AC14
ENSECAG00000041352	
ENSECAG00000032257	
ENSECAG00000029550	
ENSECAG00000039123	
ENSECAG00000043453	H2BC14
ENSECAG00000005682	CNR2
ENSECAG00000025747	eca-mir-195
ENSECAG00000039950	
ENSECAG00000017006	CHMP4A
ENSECAG00000012943	MTERF3
ENSECAG00000040200	UNC13A
ENSECAG00000022721	BCAR3
ENSECAG00000011340	MRPL24
ENSECAG00000025359	MIR497
ENSECAG00000012383	ATE1
ENSECAG00000009182	C3H16orf87
ENSECAG00000041700	H4C11
ENSECAG00000029176	eca-mir-9158
ENSECAG00000024652	FUCA1
ENSECAG00000028357	
ENSECAG00000022368	MBD2
ENSECAG00000036592	
ENSECAG00000002876	FAAP100
ENSECAG00000023771	BCL6B
ENSECAG00000004904	SMO
ENSECAG00000042428	
ENSECAG00000019099	TENM1
ENSECAG00000010771	PDZD11
ENSECAG00000016050	PTDSS1
ENSECAG00000001016	
ENSECAG00000038076	
ENSECAG00000012834	METTL25B
ENSECAG00000005251	
ENSECAG00000013614	H1-8
ENSECAG00000023782	SLC16A13
ENSECAG00000018890	
ENSECAG00000009485	GPT2
ENSECAG00000019267	
ENSECAG00000013709	RHO
ENSECAG00000017812	AHRR
ENSECAG00000018265	IRF3
ENSECAG00000025131	HMGCL
ENSECAG00000012573	DENND5B
ENSECAG00000012565	FSCN2
ENSECAG00000030013	
ENSECAG00000042994	
ENSECAG00000015901	NUP58
ENSECAG00000025447	U2
ENSECAG00000023791	SLC16A11
ENSECAG00000028296	
ENSECAG00000022211	NPEPL1
ENSECAG00000022953	LIN52
ENSECAG00000043785	
ENSECAG00000028965	NEDD8
ENSECAG00000023174	FHL5
ENSECAG00000040671	
ENSECAG00000018600	ACTG1
ENSECAG00000039514	
ENSECAG00000023780	VSX2
ENSECAG00000035501	
ENSECAG00000035738	
ENSECAG00000037325	
ENSECAG00000016761	HSD17B6
ENSECAG00000025196	
ENSECAG00000009636	DNAJA2
ENSECAG00000010008	
ENSECAG00000032652	
ENSECAG00000041132	
ENSECAG00000025140	GALE
ENSECAG00000041380	
ENSECAG00000012367	TMEM92
ENSECAG00000005828	POLR2H
ENSECAG00000003118	DOLK
ENSECAG00000043458	
ENSECAG00000019714	GMPR2
ENSECAG00000029828	
ENSECAG00000035726	
ENSECAG00000021111	PDCD6
ENSECAG00000000282	ABCD4
ENSECAG00000010799	THUMPD2
ENSECAG00000041852	
ENSECAG00000017832	EIF4H
ENSECAG00000016951	GLP1R
ENSECAG00000025295	
ENSECAG00000039743	
ENSECAG00000034432	
ENSECAG00000023871	
ENSECAG00000043021	KRTAP21-2
ENSECAG00000015360	IFT122
ENSECAG00000042030	
ENSECAG00000032060	
ENSECAG00000003025	HLX
ENSECAG00000020122	SELL
ENSECAG00000006984	ZCCHC8
ENSECAG00000033714	
ENSECAG00000041106	
ENSECAG00000022725	LRRC51
ENSECAG00000009558	SLC16A12
ENSECAG00000004437	SH3GLB2
ENSECAG00000029719	
ENSECAG00000041022	
ENSECAG00000004536	FNBP1L
ENSECAG00000028875	
ENSECAG00000004436	POLI
ENSECAG00000033648	
ENSECAG00000015891	ISG20L2
ENSECAG00000041629	
ENSECAG00000015929	DYNC1H1
ENSECAG00000038657	
ENSECAG00000021644	ZAR1
ENSECAG00000010091	CLCF1
ENSECAG00000029384	
ENSECAG00000012454	XYLT2
ENSECAG00000016560	CRABP2
ENSECAG00000031430	
ENSECAG00000038256	VRTN
ENSECAG00000041756	
ENSECAG00000040074	
ENSECAG00000023898	ASGR2
ENSECAG00000040805	H2AC16
ENSECAG00000031509	
ENSECAG00000032869	
ENSECAG00000010129	RAD9A
ENSECAG00000010211	LYPLA2
ENSECAG00000023121	SAYSD1
ENSECAG00000011917	DOCK8
ENSECAG00000021654	SLC10A4
ENSECAG00000021325	BAHCC1
ENSECAG00000007095	PLEKHG1
ENSECAG00000029826	
ENSECAG00000024206	ASGR1
ENSECAG00000018296	SYNDIG1L
ENSECAG00000033456	H1-5
ENSECAG00000043118	
ENSECAG00000013791	TINF2
ENSECAG00000030306	H3C11
ENSECAG00000029773	
ENSECAG00000025839	
ENSECAG00000016987	NES
ENSECAG00000013986	TMEM178A
ENSECAG00000040159	H4C13
ENSECAG00000011476	STARD6
ENSECAG00000025936	eca-mir-590
ENSECAG00000005883	THPO
ENSECAG00000013815	RSRC2
ENSECAG00000006418	H3C12
ENSECAG00000036162	H2AC17
ENSECAG00000033332	SPRED3
ENSECAG00000021351	LAT2
ENSECAG00000028885	
ENSECAG00000010532	PPP1CA
ENSECAG00000035656	
ENSECAG00000043343	H2BC17
ENSECAG00000040465	
ENSECAG00000017725	BCAN
ENSECAG00000036527	
ENSECAG00000016779	MRPL27
ENSECAG00000027506	eca-mir-2483
ENSECAG00000017545	PITHD1
ENSECAG00000002695	
ENSECAG00000023456	NDUFAF4
ENSECAG00000038542	
ENSECAG00000039198	
ENSECAG00000036420	
ENSECAG00000008484	SDC2
ENSECAG00000029039	
ENSECAG00000007406	OR2W6
ENSECAG00000033631	ELOA
ENSECAG00000017079	EME1
ENSECAG00000019796	EVX2
ENSECAG00000039722	
ENSECAG00000034176	
ENSECAG00000014138	AHCYL2
ENSECAG00000042290	OR2B6
ENSECAG00000037547	OR5D13
ENSECAG00000008027	OR2W4
ENSECAG00000042559	KRTAP19-8
ENSECAG00000016384	RORA
ENSECAG00000020388	HOXD13
ENSECAG00000018345	NPC2
ENSECAG00000010347	DUSP10
ENSECAG00000038599	RPL11
ENSECAG00000021072	KNTC1
ENSECAG00000001508	OR2W2
ENSECAG00000043788	C8H18orf54
ENSECAG00000002934	HOXD12
ENSECAG00000018283	MIGA2
ENSECAG00000032418	OR2B7E
ENSECAG00000010859	KIF4A
ENSECAG00000000397	SDHA
ENSECAG00000039574	
ENSECAG00000032450	
ENSECAG00000023134	KCNK5
ENSECAG00000017485	TGM1
ENSECAG00000028114	
ENSECAG00000022614	BCL2L12
ENSECAG00000042492	
ENSECAG00000004696	
ENSECAG00000003045	HOXD11
ENSECAG00000018007	ISCA2
ENSECAG00000011154	CHRD
ENSECAG00000018195	
ENSECAG00000034623	
ENSECAG00000038378	OR2B8E
ENSECAG00000038928	GGN
ENSECAG00000024584	KCNK17
ENSECAG00000039717	
ENSECAG00000020599	HOXD10
ENSECAG00000037379	
ENSECAG00000012242	CUPIN1
ENSECAG00000024906	SPOCK3
ENSECAG00000040513	
ENSECAG00000035802	OR2B8F
ENSECAG00000008495	FAF1
ENSECAG00000012029	TBC1D10C
ENSECAG00000018766	IYD
ENSECAG00000024301	DLG4
ENSECAG00000021845	HOXD9
ENSECAG00000018072	
ENSECAG00000021136	RPL11
ENSECAG00000032818	IFIT5
ENSECAG00000043079	
ENSECAG00000033236	
ENSECAG00000041446	
ENSECAG00000000522	KCNK16
ENSECAG00000021399	FAM98C
ENSECAG00000021980	HOXD8
ENSECAG00000041404	
ENSECAG00000032300	
ENSECAG00000029274	
ENSECAG00000043371	
ENSECAG00000018703	SDR9C7
ENSECAG00000024243	GNAS
ENSECAG00000040904	
ENSECAG00000007828	GDPD2
ENSECAG00000000463	DOLPP1
ENSECAG00000042319	
ENSECAG00000026059	MIR10B
ENSECAG00000007006	ANAPC1
ENSECAG00000042962	
ENSECAG00000008423	SELE
ENSECAG00000039998	
ENSECAG00000025406	U6
ENSECAG00000034476	
ENSECAG00000005159	KCTD16
ENSECAG00000038236	
ENSECAG00000038429	HOXD4
ENSECAG00000032992	TIAM1
ENSECAG00000042661	
ENSECAG00000019897	DDX56
ENSECAG00000006632	HAPLN2
ENSECAG00000022106	MBD4
ENSECAG00000032134	
ENSECAG00000022296	SGSM3
ENSECAG00000022129	HOXD3
ENSECAG00000020630	YTHDC2
ENSECAG00000013118	SLC38A10
ENSECAG00000043319	
ENSECAG00000015848	HHIPL2
ENSECAG00000035437	HOXD1
ENSECAG00000021432	DHRS1
ENSECAG00000018631	LTBP2
ENSECAG00000036418	
ENSECAG00000001307	
ENSECAG00000036993	
ENSECAG00000023455	NUMA1
ENSECAG00000024076	PRMT1
ENSECAG00000000367	RFC2
ENSECAG00000009754	NETO2
ENSECAG00000041587	
ENSECAG00000023835	KLHL32
ENSECAG00000040447	
ENSECAG00000023466	SLAIN2
ENSECAG00000040047	
ENSECAG00000033051	
ENSECAG00000012116	CARNS1
ENSECAG00000026902	MAP4K3
ENSECAG00000000139	EFCAB12
ENSECAG00000005690	ETFBKMT
ENSECAG00000010205	CRAT
ENSECAG00000038263	
ENSECAG00000007672	TAF1A
ENSECAG00000018948	HSP90AA1
ENSECAG00000017508	DLG3
ENSECAG00000004433	
ENSECAG00000015328	
ENSECAG00000005432	
ENSECAG00000037408	
ENSECAG00000043694	
ENSECAG00000007303	AGBL1
ENSECAG00000001898	CCDC127
ENSECAG00000040967	
ENSECAG00000024171	NOP9
ENSECAG00000024746	PDGFD
ENSECAG00000001935	LRRC14B
ENSECAG00000037521	
ENSECAG00000041177	
ENSECAG00000028933	
ENSECAG00000007201	RPL32
ENSECAG00000030312	NDUFAF8
ENSECAG00000016918	TMED4
ENSECAG00000021876	RASGRP4
ENSECAG00000002249	
ENSECAG00000032163	OR2B8G
ENSECAG00000003090	
ENSECAG00000019245	ACSF2
ENSECAG00000012339	
ENSECAG00000034247	OR2B8D
ENSECAG00000010495	CIDEB
ENSECAG00000006053	GPR182
ENSECAG00000005520	DDI1
ENSECAG00000039907	OR2B7D
ENSECAG00000024720	TEPSIN
ENSECAG00000016219	KANK1
ENSECAG00000001516	HCAR1
ENSECAG00000006101	ZBTB39
ENSECAG00000008913	CPQ
ENSECAG00000032229	
ENSECAG00000029881	
ENSECAG00000011939	CLIP2
ENSECAG00000012221	RPS6KB2
ENSECAG00000036954	OR2B8B
ENSECAG00000039178	DYNAP
ENSECAG00000039245	
ENSECAG00000031831	
ENSECAG00000025824	
ENSECAG00000021824	DENR
ENSECAG00000037449	OR2B7
ENSECAG00000012375	LTB4R2
ENSECAG00000023953	OGDH
ENSECAG00000033694	
ENSECAG00000032577	
ENSECAG00000043043	
ENSECAG00000040730	
ENSECAG00000035776	
ENSECAG00000027818	
ENSECAG00000041831	
ENSECAG00000004228	LTB4R
ENSECAG00000003965	YIPF5
ENSECAG00000043060	OR2B8
ENSECAG00000037347	
ENSECAG00000017885	CNTNAP5
ENSECAG00000040847	
ENSECAG00000022464	MTX2
ENSECAG00000036480	
ENSECAG00000010231	IL18BP
ENSECAG00000041656	
ENSECAG00000004989	
ENSECAG00000038742	
ENSECAG00000009322	TSPYL5
ENSECAG00000013004	ADCY4
ENSECAG00000011135	GPATCH4
ENSECAG00000006698	ZNF165
ENSECAG00000007349	PTPA
ENSECAG00000010515	CAND2
ENSECAG00000036563	
ENSECAG00000042931	
ENSECAG00000006141	METTL18
ENSECAG00000017138	
ENSECAG00000009207	
ENSECAG00000013539	ITFG1
ENSECAG00000013968	NAXE
ENSECAG00000023334	STRIP2
ENSECAG00000035604	
ENSECAG00000036304	
ENSECAG00000038466	
ENSECAG00000010511	RNF121
ENSECAG00000007078	AMN1
ENSECAG00000009944	ZSCAN16
ENSECAG00000023322	ID3
ENSECAG00000007579	CEP131
ENSECAG00000034525	
ENSECAG00000013588	WDR20
ENSECAG00000030430	DCAF12L2
ENSECAG00000028599	
ENSECAG00000024389	TEC
ENSECAG00000024967	CTSZ
ENSECAG00000041536	
ENSECAG00000034771	
ENSECAG00000043702	
ENSECAG00000021228	MYO1A
ENSECAG00000019286	TTC24
ENSECAG00000033181	
ENSECAG00000006304	KIF6
ENSECAG00000023922	E2F2
ENSECAG00000035550	
ENSECAG00000008781	RIPK3
ENSECAG00000006237	
ENSECAG00000014875	PTPRCAP
ENSECAG00000018300	FBXO36
ENSECAG00000003028	
ENSECAG00000023412	DMRT3
ENSECAG00000033816	
ENSECAG00000013950	MRTFA
ENSECAG00000028497	
ENSECAG00000000700	EPRS1
ENSECAG00000014882	CORO1B
ENSECAG00000040831	
ENSECAG00000024843	ZMIZ2
ENSECAG00000034151	
ENSECAG00000005292	PCMT1
ENSECAG00000008993	HIP1R
ENSECAG00000010559	ZKSCAN8
ENSECAG00000029149	OR4C204
ENSECAG00000038377	
ENSECAG00000033029	
ENSECAG00000029671	
ENSECAG00000032429	
ENSECAG00000042849	
ENSECAG00000013042	ENTPD6
ENSECAG00000010986	MTDH
ENSECAG00000008723	
ENSECAG00000010209	DR1
ENSECAG00000043172	
ENSECAG00000037462	
ENSECAG00000008412	ICE2
ENSECAG00000032374	
ENSECAG00000042154	
ENSECAG00000031520	
ENSECAG00000041684	
ENSECAG00000031580	MIR4444-2
ENSECAG00000040282	
ENSECAG00000007189	ASAP3
ENSECAG00000000529	MAP1S
ENSECAG00000010608	
ENSECAG00000036898	
ENSECAG00000010736	RESF1
ENSECAG00000009755	EPHB3
ENSECAG00000017268	ATP8A2
ENSECAG00000010992	NFATC4
ENSECAG00000029061	DMRTA2
ENSECAG00000013138	RAB27B
ENSECAG00000029244	
ENSECAG00000034924	
ENSECAG00000038523	ADH5
ENSECAG00000035857	
ENSECAG00000042118	
ENSECAG00000034770	
ENSECAG00000038996	
ENSECAG00000043251	
ENSECAG00000020111	IQGAP3
ENSECAG00000031491	
ENSECAG00000016385	GPR152
ENSECAG00000041491	
ENSECAG00000038701	
ENSECAG00000031971	
ENSECAG00000016408	CABP4
ENSECAG00000042017	
ENSECAG00000043196	
ENSECAG00000040756	
ENSECAG00000009576	MMS22L
ENSECAG00000008958	SOD1
ENSECAG00000038044	
ENSECAG00000016334	NELFCD
ENSECAG00000008931	C5H1orf112
ENSECAG00000028370	
ENSECAG00000041567	
ENSECAG00000040014	
ENSECAG00000015556	CPT1C
ENSECAG00000023970	MERTK
ENSECAG00000035701	DMRT2
ENSECAG00000036278	
ENSECAG00000036515	
ENSECAG00000018638	SLC16A14
ENSECAG00000015075	ZSCAN9
ENSECAG00000041122	
ENSECAG00000013026	
ENSECAG00000030812	
ENSECAG00000038269	
ENSECAG00000013977	MOK
ENSECAG00000036830	
ENSECAG00000035240	
ENSECAG00000016857	TMEM134
ENSECAG00000030398	
ENSECAG00000037050	
ENSECAG00000036673	
ENSECAG00000030880	
ENSECAG00000007753	PRR32
ENSECAG00000043309	PVALEF
ENSECAG00000013960	FGFR2
ENSECAG00000012876	CASP4
ENSECAG00000023977	NEMP1
ENSECAG00000019455	NIPAL1
ENSECAG00000009140	KLHL25
ENSECAG00000029814	
ENSECAG00000008940	TMEM40
ENSECAG00000019745	GTF2IRD1
ENSECAG00000041727	
ENSECAG00000023142	CHAD
ENSECAG00000020013	ZKSCAN4
ENSECAG00000035317	
ENSECAG00000006504	
ENSECAG00000017967	METAP1
ENSECAG00000032890	
ENSECAG00000009501	DAAM2
ENSECAG00000006136	NKAPL
ENSECAG00000041009	
ENSECAG00000015950	CCDC68
ENSECAG00000014091	CCDC18
ENSECAG00000018240	PHKB
ENSECAG00000041650	
ENSECAG00000023248	RSAD1
ENSECAG00000035847	
ENSECAG00000006453	NAB2
ENSECAG00000028419	eca-mir-1379
ENSECAG00000020915	
ENSECAG00000006678	
ENSECAG00000021405	AATK
ENSECAG00000031782	
ENSECAG00000023237	HNRNPA3
ENSECAG00000006796	ZSCAN26
ENSECAG00000016673	
ENSECAG00000040629	
ENSECAG00000014766	FCHO1
ENSECAG00000032895	
ENSECAG00000041773	
ENSECAG00000004124	MMGT1
ENSECAG00000036620	
ENSECAG00000038442	
ENSECAG00000037821	
ENSECAG00000020953	CNGA1
ENSECAG00000009473	NR3C1
ENSECAG00000025099	TUBB1
ENSECAG00000036389	
ENSECAG00000028530	
ENSECAG00000006472	EIF4E
ENSECAG00000043020	
ENSECAG00000012355	SLC30A10
ENSECAG00000033237	
ENSECAG00000015930	TSN
ENSECAG00000014248	SCAF4
ENSECAG00000028392	
ENSECAG00000014500	ART5
ENSECAG00000025162	ATP5F1E
ENSECAG00000017167	AIP
ENSECAG00000022048	PYGB
ENSECAG00000038011	
ENSECAG00000000721	MYCBPAP
